date,text,year,month,rating
"Oct 18, 2022",Applied base Credit Karma recommendation impressed accuracy odds . Application easy take final approval . review process take longer anticipate ....,2022,10,4
"Oct 18, 2022",Everything go smoothly l ! pay first installment ? ?,2022,10,5
"Oct 15, 2022",aware apply U well choose different company Service experience 0 start Reps disrespectful,2022,10,1
"Oct 14, 2022",Great easy work .,2022,10,5
"Oct 14, 2022","return customer , everything go smooth .",2022,10,5
"Oct 13, 2022",Submitted application approve hour . Money deposit next day . far great experience,2022,10,5
"Oct 12, 2022",outstanding approval . want second bank account . one . enough go prove everything would need . approval ’ second bank account . Waste time ....,2022,10,1
"Oct 11, 2022",Fast quite helpful Absolutely positive,2022,10,5
"Oct 11, 2022",time apply ( late Monday night ) receive fund follow Tuesday bank account .,2022,10,4
"Oct 11, 2022",process easy quick compare others,2022,10,5
"Oct 10, 2022",helpful,2022,10,5
"Oct 07, 2022",process really easy ’ take long .,2022,10,5
"Oct 06, 2022",helpful .,2022,10,5
"Oct 05, 2022","Application process quick , fund deliver within day . course loan type `` interest `` `` origination fee `` , expect . However , also love Upgrade break information cost loan . also like early payoff fee well . thing like , 30 day come quick make first payment . would rather 60 day ....",2022,10,4
"Oct 04, 2022",want access personal account like username password,2022,10,1
"Oct 03, 2022",approve loan within two day Funds deposit two day love process go smooth,2022,10,5
"Oct 02, 2022","Upgrade professional , fast , online loan service , submit require document , fund release quickly .",2022,10,5
"Sep 29, 2022",Great customer service .,2022,9,5
"Sep 28, 2022",Quick Easy process . Money arrive bank state . Problems,2022,9,5
"Sep 23, 2022",come one else did.They also keep communication go satisfied need,2022,9,5
"Sep 22, 2022",advertised . Quick dependable .,2022,9,5
"Sep 22, 2022",Fast ! ! ! !,2022,9,5
"Sep 21, 2022","try obtain loan , provide 6 paycheck stub request told could verify income . Even though system actually calculate pay correctly , say system ask additional income . seem like smart enough people calculate income rely system flaw ....",2022,9,1
"Sep 20, 2022","bank increase credit line , pay debt , decrease credit limit . GOOD CARD ! ! !",2022,9,1
"Sep 20, 2022",Prompt responce,2022,9,5
"Sep 19, 2022",Super easy get loan fund quickly .,2022,9,5
"Sep 19, 2022",Process easy promptly .,2022,9,5
"Sep 18, 2022","never see finance company , ask username password bank account , never",2022,9,1
"Sep 17, 2022",user-friendly,2022,9,4
"Sep 15, 2022",Applied personal loan Upgrade experience amazingly easy-to-use app . Funds sent within 48 hour approve also approve credit card well . highly recommend use Upgrade credit need . Best-Douglas K ....,2022,9,5
"Sep 15, 2022",process efficient smooth . apply online approve immediately . interest rate well others advertised fund available quickly . Thank much ....,2022,9,5
"Sep 15, 2022",force send bank statement change address . recently move live daughter son-in-law phone utility name . ’ go take get bank statement new address . ’ let change online phone . think ’ little bit privacy issue ask bank statement . try send credit card information new address another company ’ good enough ....,2022,9,1
"Sep 15, 2022",’ want payment auto . ’,2022,9,5
"Sep 14, 2022",Process easy quick . Received fund time .,2022,9,5
"Sep 13, 2022","Transfers personal line credit upgrade check account external check account take 4 business day - ideal . maybe understand external account within Upgrade , ’ unacceptable ....",2022,9,2
"Sep 13, 2022",professionally handle do timely fashion . Completely recommend .,2022,9,5
"Sep 13, 2022",outstanding load pay bill need attention ! highly recommend company ! !,2022,9,5
"Sep 13, 2022",Could n't helpful deliver peace mind .,2022,9,5
"Sep 12, 2022","Process easy , quick & painless ! Representatives helpful ... verify time ask question annoy feel good know cautious information . Love quick email response well . Overall , great experience ! ...",2022,9,5
"Sep 09, 2022",offer pay happymoney loan feature option lender pay credit card pay low apr rate good however cancel application told reapply cash offer . Unfortunately sure ’ ....,2022,9,2
"Sep 09, 2022",Quick easy ! money next day,2022,9,5
"Sep 08, 2022","go get loan 'm adult ! n't like bank auto payment ! know pay bill time , thanks credit good enough keep search ...",2022,9,3
"Sep 08, 2022","Customer service near non existent . application process take forever , even advertising quick turn around . reach correct number consolidation loan . still item almost year ’ never heard back get solution . ’ give change lender soon . Would give zero could ....",2022,9,1
"Sep 07, 2022",say happy Upgrade loan process . bit nervouse review glad take risk . apply Monday even approve later night . process easy love deal come pay credit card debt . Basically take credit card debt deal pay certain amount loan credit card debt pay DIRECTLY . 's nice easy put credit card number rest . Payments sent Tuesday clear Wednesday . app great 's nice easy use love explain everything clearly . wo n't disappointed ! also allow make many payment want penalty ....,2022,9,5
"Sep 07, 2022","Got small loan home improvement , never late paid early . planning get another one home improvement , get approve sudden try get join credit Union ’ never heard also try pay credit card balance loan , ’ any… would grant loan unless join call credit union… cancel loan . Thanks thanks ...",2022,9,2
"Sep 07, 2022",excellent,2022,9,5
"Sep 06, 2022","approve loan , Everything process quick able pay car follow day . definitely would use future… ...",2022,9,5
"Sep 06, 2022",patient informative . Highly recommend .,2022,9,5
"Sep 05, 2022",easy go process trouble helpful customer service,2022,9,5
"Sep 05, 2022",easy process positive experience . multiple option question answer . ’ pay less loan v internet cc ...,2022,9,5
"Sep 05, 2022",user friendly,2022,9,5
"Sep 02, 2022","Applied loan Wednesday morning approve Wednesday night . account fund next day , Thursday afternoon !",2022,9,5
"Sep 01, 2022",Fast service,2022,9,5
"Aug 30, 2022",kept try force revise loan .,2022,8,1
"Aug 30, 2022",advertised !,2022,8,5
"Aug 29, 2022",Great company work .,2022,8,5
"Aug 29, 2022",Quick approval funding . Good communication .,2022,8,5
"Aug 28, 2022","Super easy apply , run arounds",2022,8,5
"Aug 26, 2022",second time use finance company . really professional online phone .,2022,8,5
"Aug 25, 2022",easy process,2022,8,1
"Aug 24, 2022","Easy 123 . Everything do efficient , timely manner . info document ready start process . CC 's paid buck left play ....",2022,8,5
"Aug 24, 2022",SUPER QUICK & EASY ! !,2022,8,5
"Aug 22, 2022",lend $ 5000 take $ 460 certain charge plan pay short $ 460 read say gon na take $ 460 ’ always thing found ’ like place ....,2022,8,5
"Aug 22, 2022",Easy fast service thx .,2022,8,5
"Aug 21, 2022",Amazing experience begin end . Thank,2022,8,5
"Aug 19, 2022",experience Upgrade excellent . Everything do transparency speed . Would recommend without reservation ....,2022,8,5
"Aug 19, 2022","Easy Fast ! Simple application , fast approval , deposit loan 2 day approve ! Thank much Upgrade !",2022,8,5
"Aug 18, 2022","application process pretty easy , 'm 100 % sure complete give confirmation . close account without contact , say call tell register credit union continue loan never receive call get notice loan cancel . told application say credit union optional low APR , disagreed . told 'd go another company say `` Ok `` ....",2022,8,2
"Aug 18, 2022",Easy online even u r really computer smart great,2022,8,5
"Aug 18, 2022",easy convenient experience loan ever experienced ! Highly recommend !,2022,8,5
"Aug 18, 2022","Honest , easy process , would definitely recommend Upgrade Friends Family .",2022,8,5
"Aug 18, 2022",please upgrade,2022,8,5
"Aug 16, 2022","Applied loan receive offer . Submitted require document , deny , told reapply . Reapplied offer loan fully 2/3rds reduce original offer . Unable make adjustment amount website . Called spoke customer service rep essentially told apparently late dinner n't time inclination either listen provide explanation reduction loan value . Waste time . YMMV ...",2022,8,1
"Aug 16, 2022",poblems,2022,8,5
"Aug 16, 2022",quick easy loan application wait time ever experienced . allow consolidate credit card debt roughly half interest rate ....,2022,8,5
"Aug 15, 2022",Nice good service good,2022,8,5
"Aug 11, 2022",quick simple best experienced,2022,8,4
"Aug 10, 2022",Great customer service question . easy apply loan .,2022,8,5
"Aug 10, 2022",Fast easy.It simple process personal grant one day .,2022,8,5
"Aug 10, 2022",professional fast service .,2022,8,5
"Aug 10, 2022",Super Easy apply CK make easy identify loan qualify . Loan deposit bank within couple day . early payoff penalty either . Looking refi auto loan Upgrade well ...,2022,8,5
"Aug 10, 2022",process quick easy understand . helpful,2022,8,5
"Aug 10, 2022",Excellent,2022,8,5
"Aug 09, 2022",Would like see apply report credit karma faster,2022,8,5
"Aug 09, 2022","Fast approval , good rate affordable payment plan . Money deposit bank quick .",2022,8,5
"Aug 09, 2022",company found Upgrade easy work ability loan need reasonable rate get fund distribute timely fashion ....,2022,8,5
"Aug 09, 2022",simple,2022,8,5
"Aug 09, 2022","Uploaded document request , continue inquire document would suffice loan . ask document need precise need document ....",2022,8,3
"Aug 08, 2022",Easy application quick approval.The downfall slow transfer funds.They claim 4 day disclosure call tell 6 10 business days.Very dissapointing service ....,2022,8,3
"Aug 08, 2022",Quick response,2022,8,5
"Aug 08, 2022",experience easy representative helpful & knowledgeable .,2022,8,5
"Aug 04, 2022",great experience Upgrade . application process quick easy . would highly recommend Upgrade .,2022,8,5
"Aug 03, 2022",go raise rate . n't !,2022,8,1
"Aug 03, 2022",easy process,2022,8,5
"Jul 30, 2022",Quick easy !,2022,7,5
"Jul 29, 2022","Applying qualify easy quick funding slow ... day 5 approval day 4 funding still FUNDS ... customer service state problem get fund , maybe picked different lender ? ! ? ...",2022,7,1
"Jul 29, 2022",Great lender,2022,7,5
"Jul 29, 2022",Upgrade fast processing submit loan . always choose first .,2022,7,5
"Jul 28, 2022","’ use upgrade past fast funding time although approve quickly , ’ 6 business day still funding . ’ call customer service told wait anyone would look , first wait 4 business day wait 6 business day ’ wait 7 business day someone look . frustrate stressful , would go another loan service know ’ get run around wait week approve ....",2022,7,1
"Jul 27, 2022","Funds arrive quickly state website , support center , borrower agreement . Nobody support team anything . Depending purpose loan , may matter . aware take longer say receive fund ....",2022,7,2
"Jul 26, 2022",Fast easy,2022,7,4
"Jul 25, 2022",bad customer service,2022,7,1
"Jul 25, 2022","whole process fast , efficient satisfy",2022,7,5
"Jul 25, 2022",apply loan Thursday fund available Tuesday . easy fast .,2022,7,5
"Jul 24, 2022",truly grateful fast service receive help financial need .,2022,7,5
"Jul 23, 2022",process simple fast,2022,7,5
"Jul 22, 2022",Fast easy,2022,7,5
"Jul 22, 2022",process easy . loan fund quickly . ’ easy make payment line well .,2022,7,4
"Jul 21, 2022",Could believe easy get approve,2022,7,5
"Jul 21, 2022",easy process . Approval matter hour money deposit follow day . great company,2022,7,5
